#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
12,Sat Aug 29 01:57:56 EDT 2020,51,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 InsertTest0 InsertTest1 PeekTest0 PeekTest2 PeekTest4 PopTest0 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest2 EmptyFullTest6 EmptyFullTest7 InsertTest2 InsertTest3 PeekTest1 PeekTest3 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
13,Sat Aug 29 02:00:21 EDT 2020,14,-37,Assignment1Suite,EmptyFullTest0 PeekTest2 PopTest2 SizeTest0 , ,EmptyFullTest1- EmptyFullTest2 EmptyFullTest3- EmptyFullTest4- EmptyFullTest5- EmptyFullTest6 EmptyFullTest7 InsertTest0- InsertTest1- InsertTest2 InsertTest3 PeekTest0- PeekTest1 PeekTest3 PeekTest4- PopTest0- PopTest1- PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
14,Sat Aug 29 02:03:54 EDT 2020,14,0,Assignment1Suite,EmptyFullTest0 PeekTest2 PopTest2 SizeTest0 , ,EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
15,Sat Aug 29 02:04:51 EDT 2020,14,0,Assignment1Suite,EmptyFullTest0 PeekTest2 PopTest2 SizeTest0 , ,EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
16,Sat Aug 29 02:06:30 EDT 2020,51,37,Assignment1Suite,EmptyFullTest0 EmptyFullTest1+ EmptyFullTest3+ EmptyFullTest4+ EmptyFullTest5+ InsertTest0+ InsertTest1+ PeekTest0+ PeekTest2 PeekTest4+ PopTest0+ PopTest1+ PopTest2 SizeTest0 , ,EmptyFullTest2 EmptyFullTest6 EmptyFullTest7 InsertTest2 InsertTest3 PeekTest1 PeekTest3 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
17,Sat Aug 29 02:10:02 EDT 2020,51,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 InsertTest0 InsertTest1 PeekTest0 PeekTest2 PeekTest4 PopTest0 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest2 EmptyFullTest6 EmptyFullTest7 InsertTest2 InsertTest3 PeekTest1 PeekTest3 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
18,Sat Aug 29 02:10:37 EDT 2020,51,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 InsertTest0 InsertTest1 PeekTest0 PeekTest2 PeekTest4 PopTest0 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest2 EmptyFullTest6 EmptyFullTest7 InsertTest2 InsertTest3 PeekTest1 PeekTest3 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
19,Sat Aug 29 02:12:15 EDT 2020,51,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 InsertTest0 InsertTest1 PeekTest0 PeekTest2 PeekTest4 PopTest0 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest2 EmptyFullTest6 EmptyFullTest7 InsertTest2 InsertTest3 PeekTest1 PeekTest3 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
20,Sat Aug 29 02:12:48 EDT 2020,51,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 InsertTest0 InsertTest1 PeekTest0 PeekTest2 PeekTest4 PopTest0 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest2 EmptyFullTest6 EmptyFullTest7 InsertTest2 InsertTest3 PeekTest1 PeekTest3 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
21,Sat Aug 29 02:14:25 EDT 2020,51,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 InsertTest0 InsertTest1 PeekTest0 PeekTest2 PeekTest4 PopTest0 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest2 EmptyFullTest6 EmptyFullTest7 InsertTest2 InsertTest3 PeekTest1 PeekTest3 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
22,Sat Aug 29 02:14:29 EDT 2020,51,0,SizeTestSuite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 InsertTest0 InsertTest1 PeekTest0 PeekTest2 PeekTest4 PopTest0 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest2 EmptyFullTest6 EmptyFullTest7 InsertTest2 InsertTest3 PeekTest1 PeekTest3 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
23,Sat Aug 29 02:16:25 EDT 2020,51,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 InsertTest0 InsertTest1 PeekTest0 PeekTest2 PeekTest4 PopTest0 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest2 EmptyFullTest6 EmptyFullTest7 InsertTest2 InsertTest3 PeekTest1 PeekTest3 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
24,Sat Aug 29 02:16:34 EDT 2020,51,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 InsertTest0 InsertTest1 PeekTest0 PeekTest2 PeekTest4 PopTest0 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest2 EmptyFullTest6 EmptyFullTest7 InsertTest2 InsertTest3 PeekTest1 PeekTest3 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
25,Sat Aug 29 02:25:20 EDT 2020,51,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 InsertTest0 InsertTest1 PeekTest0 PeekTest2 PeekTest4 PopTest0 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest2 EmptyFullTest6 EmptyFullTest7 InsertTest2 InsertTest3 PeekTest1 PeekTest3 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
26,Sat Aug 29 02:25:40 EDT 2020,51,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 InsertTest0 InsertTest1 PeekTest0 PeekTest2 PeekTest4 PopTest0 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest2 EmptyFullTest6 EmptyFullTest7 InsertTest2 InsertTest3 PeekTest1 PeekTest3 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
27,Sat Aug 29 02:42:17 EDT 2020,51,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 InsertTest0 InsertTest1 PeekTest0 PeekTest2 PeekTest4 PopTest0 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest2 EmptyFullTest6 EmptyFullTest7 InsertTest2 InsertTest3 PeekTest1 PeekTest3 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
28,Sat Aug 29 12:24:04 EDT 2020,29,-22,Assignment1Suite,EmptyFullTest0 EmptyFullTest2+ EmptyFullTest7+ PeekTest2 PeekTest3+ PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest1- EmptyFullTest3- EmptyFullTest4- EmptyFullTest5- EmptyFullTest6 InsertTest0- InsertTest1- InsertTest2 InsertTest3 PeekTest0- PeekTest1 PeekTest4- PopTest0- PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
29,Sat Aug 29 12:24:20 EDT 2020,51,22,Assignment1Suite,EmptyFullTest0 EmptyFullTest1+ EmptyFullTest3+ EmptyFullTest4+ EmptyFullTest5+ InsertTest0+ InsertTest1+ PeekTest0+ PeekTest2 PeekTest4+ PopTest0+ PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest2- EmptyFullTest6 EmptyFullTest7- InsertTest2 InsertTest3 PeekTest1 PeekTest3- PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
30,Sat Aug 29 12:58:22 EDT 2020,51,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 InsertTest0 InsertTest1 PeekTest0 PeekTest2 PeekTest4 PopTest0 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest2 EmptyFullTest6 EmptyFullTest7 InsertTest2 InsertTest3 PeekTest1 PeekTest3 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
31,Sat Aug 29 13:21:47 EDT 2020,51,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest3 EmptyFullTest6+ InsertTest0 InsertTest1 PeekTest0 PeekTest1+ PeekTest2 PeekTest4 PopTest0 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest2 EmptyFullTest4- EmptyFullTest5- EmptyFullTest7 InsertTest2 InsertTest3 PeekTest3 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
32,Sat Aug 29 13:21:58 EDT 2020,51,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest3 EmptyFullTest6 InsertTest0 InsertTest1 PeekTest0 PeekTest1 PeekTest2 PeekTest4 PopTest0 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest2 EmptyFullTest4 EmptyFullTest5 EmptyFullTest7 InsertTest2 InsertTest3 PeekTest3 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
33,Sat Aug 29 13:22:19 EDT 2020,51,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest3 EmptyFullTest6 InsertTest0 InsertTest1 PeekTest0 PeekTest1 PeekTest2 PeekTest4 PopTest0 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest2 EmptyFullTest4 EmptyFullTest5 EmptyFullTest7 InsertTest2 InsertTest3 PeekTest3 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
34,Sat Aug 29 13:26:35 EDT 2020,51,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest3 EmptyFullTest6 InsertTest0 InsertTest1 PeekTest0 PeekTest1 PeekTest2 PeekTest4 PopTest0 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest2 EmptyFullTest4 EmptyFullTest5 EmptyFullTest7 InsertTest2 InsertTest3 PeekTest3 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
35,Sat Aug 29 13:26:46 EDT 2020,51,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest3 EmptyFullTest6 InsertTest0 InsertTest1 PeekTest0 PeekTest1 PeekTest2 PeekTest4 PopTest0 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest2 EmptyFullTest4 EmptyFullTest5 EmptyFullTest7 InsertTest2 InsertTest3 PeekTest3 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
36,Sat Aug 29 13:35:15 EDT 2020,51,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest3 EmptyFullTest6 InsertTest0 InsertTest1 PeekTest0 PeekTest1 PeekTest2 PeekTest4 PopTest0 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest2 EmptyFullTest4 EmptyFullTest5 EmptyFullTest7 InsertTest2 InsertTest3 PeekTest3 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
37,Sat Aug 29 13:47:09 EDT 2020,25,-26,Assignment1Suite,EmptyFullTest0 EmptyFullTest2+ EmptyFullTest7+ PeekTest2 PeekTest3+ PopTest2 SizeTest0 , ,EmptyFullTest1- EmptyFullTest3- EmptyFullTest4 EmptyFullTest5 EmptyFullTest6- InsertTest0- InsertTest1- InsertTest2 InsertTest3 PeekTest0- PeekTest1- PeekTest4- PopTest0- PopTest1- PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
38,Sat Aug 29 13:50:19 EDT 2020,25,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest2 EmptyFullTest7 PeekTest2 PeekTest3 PopTest2 SizeTest0 , ,EmptyFullTest1 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest4 PopTest0 PopTest1 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
39,Sat Aug 29 13:51:43 EDT 2020,25,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest2 EmptyFullTest7 PeekTest2 PeekTest3 PopTest2 SizeTest0 , ,EmptyFullTest1 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest4 PopTest0 PopTest1 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
40,Sat Aug 29 13:52:19 EDT 2020,51,26,Assignment1Suite,EmptyFullTest0 EmptyFullTest1+ EmptyFullTest3+ EmptyFullTest6+ InsertTest0+ InsertTest1+ PeekTest0+ PeekTest1+ PeekTest2 PeekTest4+ PopTest0+ PopTest1+ PopTest2 SizeTest0 , ,EmptyFullTest2- EmptyFullTest4 EmptyFullTest5 EmptyFullTest7- InsertTest2 InsertTest3 PeekTest3- PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
41,Sat Aug 29 13:53:40 EDT 2020,25,-26,Assignment1Suite,EmptyFullTest0 EmptyFullTest2+ EmptyFullTest7+ PeekTest2 PeekTest3+ PopTest2 SizeTest0 , ,EmptyFullTest1- EmptyFullTest3- EmptyFullTest4 EmptyFullTest5 EmptyFullTest6- InsertTest0- InsertTest1- InsertTest2 InsertTest3 PeekTest0- PeekTest1- PeekTest4- PopTest0- PopTest1- PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
42,Sat Aug 29 13:59:19 EDT 2020,51,26,Assignment1Suite,EmptyFullTest0 EmptyFullTest1+ EmptyFullTest3+ EmptyFullTest6+ InsertTest0+ InsertTest1+ PeekTest0+ PeekTest1+ PeekTest2 PeekTest4+ PopTest0+ PopTest1+ PopTest2 SizeTest0 , ,EmptyFullTest2- EmptyFullTest4 EmptyFullTest5 EmptyFullTest7- InsertTest2 InsertTest3 PeekTest3- PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
43,Sat Aug 29 14:17:28 EDT 2020,51,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest3 EmptyFullTest4+ EmptyFullTest5+ InsertTest0 InsertTest1 PeekTest0 PeekTest2 PeekTest4 PopTest0 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest2 EmptyFullTest6- EmptyFullTest7 InsertTest2 InsertTest3 PeekTest1- PeekTest3 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
44,Sat Aug 29 14:19:17 EDT 2020,51,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 InsertTest0 InsertTest1 PeekTest0 PeekTest2 PeekTest4 PopTest0 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest2 EmptyFullTest6 EmptyFullTest7 InsertTest2 InsertTest3 PeekTest1 PeekTest3 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
45,Sat Aug 29 14:20:33 EDT 2020,85,34,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2+ EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6+ EmptyFullTest7+ InsertTest0 InsertTest1 PeekTest0 PeekTest2 PeekTest3+ PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3+ SizeTest0 SizeTest1+ SizeTest3+ SizeTest4+ SizeTest5+ , ,InsertTest2 InsertTest3 PeekTest1 SizeTest2 , ,
46,Sat Aug 29 14:24:11 EDT 2020,85,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 InsertTest0 InsertTest1 PeekTest0 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest3 SizeTest4 SizeTest5 , ,InsertTest2 InsertTest3 PeekTest1 SizeTest2 , ,
47,Sat Aug 29 14:29:05 EDT 2020,85,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 InsertTest0 InsertTest1 PeekTest0 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest3 SizeTest4 SizeTest5 , ,InsertTest2 InsertTest3 PeekTest1 SizeTest2 , ,
48,Sat Aug 29 14:30:47 EDT 2020,85,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 InsertTest0 InsertTest1 PeekTest0 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest3 SizeTest4 SizeTest5 , ,InsertTest2 InsertTest3 PeekTest1 SizeTest2 , ,
49,Sat Aug 29 14:33:13 EDT 2020,85,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 InsertTest0 InsertTest1 PeekTest0 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest3 SizeTest4 SizeTest5 , ,InsertTest2 InsertTest3 PeekTest1 SizeTest2 , ,
50,Sat Aug 29 14:33:54 EDT 2020,85,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 InsertTest0 InsertTest1 PeekTest0 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest3 SizeTest4 SizeTest5 , ,InsertTest2 InsertTest3 PeekTest1 SizeTest2 , ,
51,Sat Aug 29 14:34:51 EDT 2020,85,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 InsertTest0 InsertTest1 PeekTest0 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest3 SizeTest4 SizeTest5 , ,InsertTest2 InsertTest3 PeekTest1 SizeTest2 , ,
52,Sat Aug 29 14:36:22 EDT 2020,85,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 InsertTest0 InsertTest1 PeekTest0 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest3 SizeTest4 SizeTest5 , ,InsertTest2 InsertTest3 PeekTest1 SizeTest2 , ,
53,Sat Aug 29 14:37:16 EDT 2020,85,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 InsertTest0 InsertTest1 PeekTest0 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest3 SizeTest4 SizeTest5 , ,InsertTest2 InsertTest3 PeekTest1 SizeTest2 , ,
